timestamp,subject,condition,cond_index,idx,midi_note,frequency,direction,interval,azimuth,elevation,elevation_ls,azimuth_ls,elevation_diff
2024-10-21 11:10:59.481814,sub00,piano,3,89,81.0,880.0,22,NA,-6.14678955078125,43.17277145385742,12.5,0.0,30.672771453857425
2024-10-21 11:11:03.987896,sub00,piano,3,90,57.0,220.0,24,NA,-0.061614990234375,-36.10501480102539,-12.5,0.0,-23.60501480102539
2024-10-21 11:11:08.461067,sub00,piano,3,91,64.0,329.62755691286986,22,NA,-2.596923828125,20.53359603881836,12.5,0.0,8.03359603881836
2024-10-21 11:11:13.492921,sub00,piano,3,92,66.0,369.9944227116344,25,NA,0.6837402343750014,-31.917040252685545,-25.0,0.0,-6.9170402526855455
2024-10-21 11:11:17.833736,sub00,piano,3,93,73.0,554.3652619537442,24,NA,-1.344512939453125,-17.75998878479004,-12.5,0.0,-5.259988784790039
2024-10-21 11:11:22.786174,sub00,piano,3,94,60.0,261.6255653005986,21,NA,-4.41357421875,36.122419357299805,25.0,0.0,11.122419357299805
2024-10-21 11:11:27.137314,sub00,piano,3,95,86.0,1174.6590716696303,22,NA,-2.83746337890625,18.30743932723999,12.5,0.0,5.80743932723999
2024-10-21 11:11:31.651440,sub00,piano,3,96,83.0,987.7666025122484,24,NA,-1.819305419921875,-15.799436569213867,-12.5,0.0,-3.299436569213867
2024-10-21 11:11:37.100002,sub00,piano,3,97,56.0,207.65234878997256,23,NA,-1.07427978515625,-15.10004997253418,0.0,0.0,-15.10004997253418
2024-10-21 11:11:41.499138,sub00,piano,3,98,88.0,1318.5102276514797,21,NA,-6.376220703125,40.78364372253418,25.0,0.0,15.78364372253418
2024-10-21 11:11:45.887938,sub00,piano,3,99,62.0,293.66476791740763,24,NA,-1.49530029296875,-10.843029022216797,-12.5,0.0,1.6569709777832031
2024-10-21 11:11:50.321384,sub00,piano,3,100,76.0,659.2551138257397,24,NA,-0.265289306640625,-31.754005432128903,-12.5,0.0,-19.254005432128903
2024-10-21 11:11:54.667912,sub00,piano,3,101,79.0,783.9908719634984,23,NA,-3.025787353515625,13.234140396118164,0.0,0.0,13.234140396118164
2024-10-21 11:11:59.089585,sub00,piano,3,102,78.0,739.9888454232688,22,NA,-3.925933837890625,18.096709728240967,12.5,0.0,5.596709728240967
2024-10-21 11:12:03.583268,sub00,piano,3,103,59.0,246.94165062806212,21,NA,-6.954833984375,42.39618682861328,25.0,0.0,17.39618682861328
2024-10-21 11:12:07.916802,sub00,piano,3,104,70.0,466.1637615180898,24,NA,-1.986846923828125,-16.59821891784668,-12.5,0.0,-4.09821891784668
2024-10-21 11:12:12.261570,sub00,piano,3,105,68.0,415.3046975799452,22,NA,-4.361419677734375,18.50261688232422,12.5,0.0,6.002616882324219
2024-10-21 11:12:16.616052,sub00,piano,3,106,60.0,261.6255653005986,23,NA,-4.2413330078125,17.464599132537842,0.0,0.0,17.464599132537842
2024-10-21 11:12:21.081903,sub00,piano,3,107,72.0,523.2511306011972,24,NA,-2.419830322265625,-17.038089752197266,-12.5,0.0,-4.538089752197266
2024-10-21 11:12:25.617734,sub00,piano,3,108,88.0,1318.5102276514797,23,NA,-4.879119873046875,17.09786319732666,0.0,0.0,17.09786319732666
