condition,midi,band,center_freq_hz,level_db
viola_complex,79,3,1294.4969002249193,75.5092967374165
viola_complex,79,4,2005.9415210019752,81.09790467683452
viola_complex,79,5,3049.6957311016477,78.01088119442076
viola_complex,79,6,4580.83733887449,70.40750681728512
viola_complex,79,7,6826.94806306872,53.741053698324876
viola_complex,79,8,10122.85498989576,-14.563634322592465
viola_complex,79,9,14957.456015162068,-12.844521378681556
viola_complex,60,0,253.76368639181615,86.38563429349009
viola_complex,60,1,478.8279082512245,78.09915520038436
viola_complex,60,2,809.6269994405562,71.0443200005582
viola_complex,60,3,1294.4969002249193,68.24803304892737
viola_complex,60,4,2005.9415210019752,62.224812094428785
viola_complex,60,5,3049.6957311016477,-19.477792638506067
viola_complex,60,6,4580.83733887449,-17.919476330853843
viola_complex,60,7,6826.94806306872,-16.25616027004972
viola_complex,60,8,10122.85498989576,-14.585300851813692
viola_complex,60,9,14957.456015162068,-12.950548136842228
viola_complex,98,0,253.76368639181615,-27.852988025428065
viola_complex,98,1,478.8279082512245,-25.857328257221162
viola_complex,98,2,809.6269994405562,-24.50258028775563
viola_complex,98,3,1294.4969002249193,-22.650353391588084
viola_complex,98,4,2005.9415210019752,81.5686290577424
viola_complex,98,5,3049.6957311016477,77.9933014688392
viola_complex,98,6,4580.83733887449,81.96072919722789
viola_complex,98,7,6826.94806306872,74.9397898236412
viola_complex,98,8,10122.85498989576,65.92714330551745
viola_complex,98,9,14957.456015162068,-12.924820211373083
viola_complex,84,0,253.76368639181615,-27.308272920053295
viola_complex,84,1,478.8279082512245,-24.333999001919373
viola_complex,84,2,809.6269994405562,79.38935267139041
viola_complex,84,3,1294.4969002249193,79.78034200641054
viola_complex,84,4,2005.9415210019752,79.98487639880098
viola_complex,84,5,3049.6957311016477,77.18276702949547
viola_complex,84,6,4580.83733887449,68.31937432361896
viola_complex,84,7,6826.94806306872,55.832332971240874
viola_complex,84,8,10122.85498989576,-14.600605678362538
viola_complex,84,9,14957.456015162068,-12.879480250731465
viola_complex,64,0,253.76368639181615,84.95955344544328
viola_complex,64,1,478.8279082512245,81.74318126869878
viola_complex,64,2,809.6269994405562,75.01617999632633
viola_complex,64,3,1294.4969002249193,72.55643518220468
viola_complex,64,4,2005.9415210019752,74.493976386831
viola_complex,64,5,3049.6957311016477,67.781360379943
viola_complex,64,6,4580.83733887449,49.17732920101354
viola_complex,64,7,6826.94806306872,-16.084135929895375
viola_complex,64,8,10122.85498989576,-14.5382242792539
viola_complex,64,9,14957.456015162068,-12.859285026917709
viola_complex,80,0,253.76368639181615,-27.924571323648063
viola_complex,80,1,478.8279082512245,3.7294879021063183
viola_complex,80,2,809.6269994405562,76.9406846335926
viola_complex,80,3,1294.4969002249193,73.36680224464946
viola_complex,80,4,2005.9415210019752,78.98076588045578
viola_complex,80,5,3049.6957311016477,78.29950667218898
viola_complex,80,6,4580.83733887449,73.10205092638586
viola_complex,80,7,6826.94806306872,57.785255878516494
viola_complex,80,8,10122.85498989576,-14.576859128443555
viola_complex,80,9,14957.456015162068,-12.80583829491855
viola_complex,78,0,253.76368639181615,-27.1120139238727
viola_complex,78,1,478.8279082512245,64.71436161219286
viola_complex,78,2,809.6269994405562,74.92575335267303
viola_complex,78,3,1294.4969002249193,79.01981959730273
viola_complex,78,4,2005.9415210019752,80.41781062047721
viola_complex,78,5,3049.6957311016477,75.19511497724766
viola_complex,78,6,4580.83733887449,71.22522428024817
viola_complex,78,7,6826.94806306872,55.42909495211621
viola_complex,78,8,10122.85498989576,-14.60191984002938
viola_complex,78,9,14957.456015162068,-12.849483906223194
viola_complex,61,0,253.76368639181615,85.94751179461795
viola_complex,61,1,478.8279082512245,78.9280689554432
viola_complex,61,2,809.6269994405562,72.54463043059815
viola_complex,61,3,1294.4969002249193,68.49497887019196
viola_complex,61,4,2005.9415210019752,65.19649158113069
viola_complex,61,5,3049.6957311016477,50.746490533104556
viola_complex,61,6,4580.83733887449,-17.94781735479189
viola_complex,61,7,6826.94806306872,-16.149461145895568
viola_complex,61,8,10122.85498989576,-14.542237760192725
viola_complex,61,9,14957.456015162068,-12.887482680848574
viola_complex,99,0,253.76368639181615,-27.648806650348227
viola_complex,99,1,478.8279082512245,-26.227543293109786
viola_complex,99,2,809.6269994405562,-24.493718024346222
viola_complex,99,3,1294.4969002249193,-22.677040674021786
viola_complex,99,4,2005.9415210019752,79.00603020341693
viola_complex,99,5,3049.6957311016477,79.27698315192225
viola_complex,99,6,4580.83733887449,82.3313022982316
viola_complex,99,7,6826.94806306872,76.74085404089264
viola_complex,99,8,10122.85498989576,69.42227304530783
viola_complex,99,9,14957.456015162068,-12.881443980058316
viola_complex,85,0,253.76368639181615,-27.94335960758588
viola_complex,85,1,478.8279082512245,-25.08847230979211
viola_complex,85,2,809.6269994405562,76.96617032190522
viola_complex,85,3,1294.4969002249193,81.34538106965032
viola_complex,85,4,2005.9415210019752,79.08391397751816
viola_complex,85,5,3049.6957311016477,77.80796250011161
viola_complex,85,6,4580.83733887449,71.3465915310284
viola_complex,85,7,6826.94806306872,60.16049437160706
viola_complex,85,8,10122.85498989576,-14.56420896230937
viola_complex,85,9,14957.456015162068,-12.880755403239942
viola_complex,55,0,253.76368639181615,87.28344040473186
viola_complex,55,1,478.8279082512245,67.22755253101
viola_complex,55,2,809.6269994405562,66.20944033632276
viola_complex,55,3,1294.4969002249193,64.62131570825689
viola_complex,55,4,2005.9415210019752,65.3272173235405
viola_complex,55,5,3049.6957311016477,-19.444933866808427
viola_complex,55,6,4580.83733887449,-17.806746436764676
viola_complex,55,7,6826.94806306872,-16.248226132735386
viola_complex,55,8,10122.85498989576,-14.474233451118494
viola_complex,55,9,14957.456015162068,-12.848449235769637
viola_complex,67,0,253.76368639181615,75.17038425403717
viola_complex,67,1,478.8279082512245,79.39369103977407
viola_complex,67,2,809.6269994405562,76.96108408389749
viola_complex,67,3,1294.4969002249193,77.28560297117575
viola_complex,67,4,2005.9415210019752,76.70699567810058
viola_complex,67,5,3049.6957311016477,72.56647828848185
viola_complex,67,6,4580.83733887449,58.88185400389776
viola_complex,67,7,6826.94806306872,-16.230377039091007
viola_complex,67,8,10122.85498989576,-14.477700476552066
viola_complex,67,9,14957.456015162068,-12.876023137242122
viola_complex,83,0,253.76368639181615,-27.641582688017486
viola_complex,83,1,478.8279082512245,-24.425209322401376
viola_complex,83,2,809.6269994405562,75.36334066677071
viola_complex,83,3,1294.4969002249193,73.07623329322692
viola_complex,83,4,2005.9415210019752,81.17410890994732
viola_complex,83,5,3049.6957311016477,80.16209341979335
viola_complex,83,6,4580.83733887449,76.02321939268177
viola_complex,83,7,6826.94806306872,62.66750246619209
viola_complex,83,8,10122.85498989576,-14.562839512088892
viola_complex,83,9,14957.456015162068,-12.854106995124582
viola_complex,62,0,253.76368639181615,86.56912976514016
viola_complex,62,1,478.8279082512245,78.3114704085641
viola_complex,62,2,809.6269994405562,71.04856154117545
viola_complex,62,3,1294.4969002249193,70.07200011626497
viola_complex,62,4,2005.9415210019752,67.35595222323826
viola_complex,62,5,3049.6957311016477,35.35595922890589
viola_complex,62,6,4580.83733887449,-17.88304477513443
viola_complex,62,7,6826.94806306872,-16.020892980757612
viola_complex,62,8,10122.85498989576,-14.479164565228363
viola_complex,62,9,14957.456015162068,-12.970069686453805
viola_complex,86,0,253.76368639181615,-27.757246975697676
viola_complex,86,1,478.8279082512245,-25.85360349177681
viola_complex,86,2,809.6269994405562,73.36515943655442
viola_complex,86,3,1294.4969002249193,81.57259458031787
viola_complex,86,4,2005.9415210019752,79.66287785677756
viola_complex,86,5,3049.6957311016477,78.49311015729806
viola_complex,86,6,4580.83733887449,72.86738078260414
viola_complex,86,7,6826.94806306872,63.96223325120634
viola_complex,86,8,10122.85498989576,-14.552178456333696
viola_complex,86,9,14957.456015162068,-12.797353066074331
viola_complex,56,0,253.76368639181615,84.65217420965419
viola_complex,56,1,478.8279082512245,6.440538164109624
viola_complex,56,2,809.6269994405562,80.2196766911675
viola_complex,56,3,1294.4969002249193,68.47036338701609
viola_complex,56,4,2005.9415210019752,65.70243671279053
viola_complex,56,5,3049.6957311016477,58.68938283001291
viola_complex,56,6,4580.83733887449,-17.972389983168128
viola_complex,56,7,6826.94806306872,-16.305217563689936
viola_complex,56,8,10122.85498989576,-14.531684748142684
viola_complex,56,9,14957.456015162068,-12.829872883850289
viola_complex,66,0,253.76368639181615,75.44847245830519
viola_complex,66,1,478.8279082512245,77.3310511686851
viola_complex,66,2,809.6269994405562,76.38893542135926
viola_complex,66,3,1294.4969002249193,77.18627909877507
viola_complex,66,4,2005.9415210019752,76.10104796351203
viola_complex,66,5,3049.6957311016477,68.23490300061415
viola_complex,66,6,4580.83733887449,57.337974935860736
viola_complex,66,7,6826.94806306872,-16.22968544751835
viola_complex,66,8,10122.85498989576,-14.551291403209456
viola_complex,66,9,14957.456015162068,-12.851642991821583
viola_complex,82,0,253.76368639181615,-27.714707716595022
viola_complex,82,1,478.8279082512245,-22.884915127054455
viola_complex,82,2,809.6269994405562,74.617245552263
viola_complex,82,3,1294.4969002249193,72.77060343135845
viola_complex,82,4,2005.9415210019752,81.73025576627721
viola_complex,82,5,3049.6957311016477,78.42919753709909
viola_complex,82,6,4580.83733887449,74.69783966308233
viola_complex,82,7,6826.94806306872,57.22486051633881
viola_complex,82,8,10122.85498989576,-14.611570242594842
viola_complex,82,9,14957.456015162068,-12.807351612700904
viola_complex,63,0,253.76368639181615,82.94139569225992
viola_complex,63,1,478.8279082512245,78.72602845454276
viola_complex,63,2,809.6269994405562,78.03754621401109
viola_complex,63,3,1294.4969002249193,72.83382971302194
viola_complex,63,4,2005.9415210019752,74.41257064809149
viola_complex,63,5,3049.6957311016477,65.23157997800824
viola_complex,63,6,4580.83733887449,54.819812155776006
viola_complex,63,7,6826.94806306872,-16.146538727402117
viola_complex,63,8,10122.85498989576,-14.58085788926234
viola_complex,63,9,14957.456015162068,-12.794744748687787
viola_complex,108,0,253.76368639181615,-27.634138863087358
viola_complex,108,1,478.8279082512245,-26.00093614659132
viola_complex,108,2,809.6269994405562,-24.67320900968947
viola_complex,108,3,1294.4969002249193,-23.03814291533471
viola_complex,108,4,2005.9415210019752,-21.326620929542997
viola_complex,108,5,3049.6957311016477,75.76621066423372
viola_complex,108,6,4580.83733887449,84.17633750103741
viola_complex,108,7,6826.94806306872,81.98814902798026
viola_complex,108,8,10122.85498989576,81.09529304883493
viola_complex,108,9,14957.456015162068,-12.904608901667078
viola_complex,87,0,253.76368639181615,-27.82353724244075
viola_complex,87,1,478.8279082512245,-25.75856985251231
viola_complex,87,2,809.6269994405562,67.77377642252733
viola_complex,87,3,1294.4969002249193,84.7318046190398
viola_complex,87,4,2005.9415210019752,77.32921295199004
viola_complex,87,5,3049.6957311016477,77.99387588438012
viola_complex,87,6,4580.83733887449,72.54906099601835
viola_complex,87,7,6826.94806306872,62.3342812056546
viola_complex,87,8,10122.85498989576,-14.496703952087307
viola_complex,87,9,14957.456015162068,-12.845273777858193
viola_complex,57,0,253.76368639181615,84.07503216615382
viola_complex,57,1,478.8279082512245,63.812063877622464
viola_complex,57,2,809.6269994405562,82.5121992550875
viola_complex,57,3,1294.4969002249193,72.65573985459297
viola_complex,57,4,2005.9415210019752,67.37168662194344
viola_complex,57,5,3049.6957311016477,58.79105214763227
viola_complex,57,6,4580.83733887449,-17.795765539743844
viola_complex,57,7,6826.94806306872,-16.121711240360337
viola_complex,57,8,10122.85498989576,-14.509554542000556
viola_complex,57,9,14957.456015162068,-12.924064463022294
viola_complex,101,0,253.76368639181615,-27.49881070178406
viola_complex,101,1,478.8279082512245,-26.068186081046093
viola_complex,101,2,809.6269994405562,-24.411836358005104
viola_complex,101,3,1294.4969002249193,-22.520526458392464
viola_complex,101,4,2005.9415210019752,73.07845934328981
viola_complex,101,5,3049.6957311016477,82.14433638437106
viola_complex,101,6,4580.83733887449,80.72478523616844
viola_complex,101,7,6826.94806306872,80.13248896226375
viola_complex,101,8,10122.85498989576,71.59789334412926
viola_complex,101,9,14957.456015162068,-12.86220121603451
viola_complex,92,0,253.76368639181615,-27.872728348866218
viola_complex,92,1,478.8279082512245,-26.53924828594965
viola_complex,92,2,809.6269994405562,-24.339598825506116
viola_complex,92,3,1294.4969002249193,78.62469776658948
viola_complex,92,4,2005.9415210019752,79.8492171894696
viola_complex,92,5,3049.6957311016477,81.5958031440281
viola_complex,92,6,4580.83733887449,76.12541936881016
viola_complex,92,7,6826.94806306872,69.69442740307944
viola_complex,92,8,10122.85498989576,58.65696395712163
viola_complex,92,9,14957.456015162068,-12.908249390290479
viola_complex,76,0,253.76368639181615,-25.895691708062223
viola_complex,76,1,478.8279082512245,72.90142081127757
viola_complex,76,2,809.6269994405562,74.66727247885345
viola_complex,76,3,1294.4969002249193,80.50219306482518
viola_complex,76,4,2005.9415210019752,77.40911860896094
viola_complex,76,5,3049.6957311016477,75.4891156935806
viola_complex,76,6,4580.83733887449,68.30093382918778
viola_complex,76,7,6826.94806306872,48.76129010693171
viola_complex,76,8,10122.85498989576,-14.536931318931936
viola_complex,76,9,14957.456015162068,-12.871761766803296
viola_complex,97,0,253.76368639181615,-28.129442942960132
viola_complex,97,1,478.8279082512245,-26.15968485444503
viola_complex,97,2,809.6269994405562,-24.854956567754606
viola_complex,97,3,1294.4969002249193,-22.65206305055552
viola_complex,97,4,2005.9415210019752,80.82762722065954
viola_complex,97,5,3049.6957311016477,74.27400637344023
viola_complex,97,6,4580.83733887449,83.38387161412784
viola_complex,97,7,6826.94806306872,75.1773178972745
viola_complex,97,8,10122.85498989576,66.75967444874405
viola_complex,97,9,14957.456015162068,-12.845238285884633
viola_complex,104,0,253.76368639181615,-27.579286295594812
viola_complex,104,1,478.8279082512245,-26.22453208411324
viola_complex,104,2,809.6269994405562,-24.70013084584712
viola_complex,104,3,1294.4969002249193,-22.951259513204448
viola_complex,104,4,2005.9415210019752,-21.126706092492785
viola_complex,104,5,3049.6957311016477,81.02794593252612
viola_complex,104,6,4580.83733887449,72.64055827564647
viola_complex,104,7,6826.94806306872,81.925821571017
viola_complex,104,8,10122.85498989576,78.6896971243226
viola_complex,104,9,14957.456015162068,-12.885166435754574
viola_complex,73,0,253.76368639181615,-9.036272586296556
viola_complex,73,1,478.8279082512245,82.0205020434259
viola_complex,73,2,809.6269994405562,77.5267024488521
viola_complex,73,3,1294.4969002249193,78.21014895824517
viola_complex,73,4,2005.9415210019752,74.62449290473535
viola_complex,73,5,3049.6957311016477,70.81067239427675
viola_complex,73,6,4580.83733887449,60.65577505113869
viola_complex,73,7,6826.94806306872,-16.266402515564018
viola_complex,73,8,10122.85498989576,-14.491971537620818
viola_complex,73,9,14957.456015162068,-12.838503748217214
viola_complex,100,0,253.76368639181615,-27.89313272303808
viola_complex,100,1,478.8279082512245,-25.96888393593281
viola_complex,100,2,809.6269994405562,-24.103762964092766
viola_complex,100,3,1294.4969002249193,-22.61793158969828
viola_complex,100,4,2005.9415210019752,76.16929115669966
viola_complex,100,5,3049.6957311016477,79.71501777679275
viola_complex,100,6,4580.83733887449,82.34272120129255
viola_complex,100,7,6826.94806306872,78.9618661127655
viola_complex,100,8,10122.85498989576,70.84229701528778
viola_complex,100,9,14957.456015162068,42.99833433425882
viola_complex,93,0,253.76368639181615,-28.02399387887786
viola_complex,93,1,478.8279082512245,-26.53886336812743
viola_complex,93,2,809.6269994405562,-24.529319184496533
viola_complex,93,3,1294.4969002249193,74.43681241494212
viola_complex,93,4,2005.9415210019752,80.16201408979059
viola_complex,93,5,3049.6957311016477,82.00058245860221
viola_complex,93,6,4580.83733887449,78.33294665397334
viola_complex,93,7,6826.94806306872,70.86235835540833
viola_complex,93,8,10122.85498989576,60.27891474542487
viola_complex,93,9,14957.456015162068,-12.884057897668113
viola_complex,77,0,253.76368639181615,-26.43387740734233
viola_complex,77,1,478.8279082512245,69.15678489993812
viola_complex,77,2,809.6269994405562,74.85447546799213
viola_complex,77,3,1294.4969002249193,78.06921897259146
viola_complex,77,4,2005.9415210019752,80.49708813346152
viola_complex,77,5,3049.6957311016477,75.25941659242706
viola_complex,77,6,4580.83733887449,69.5971804864624
viola_complex,77,7,6826.94806306872,44.081867488836295
viola_complex,77,8,10122.85498989576,-14.49010628310775
viola_complex,77,9,14957.456015162068,-12.929611765133854
viola_complex,96,0,253.76368639181615,-28.152137282595504
viola_complex,96,1,478.8279082512245,-26.48723630265694
viola_complex,96,2,809.6269994405562,-24.530483530675944
viola_complex,96,3,1294.4969002249193,-20.329539436401916
viola_complex,96,4,2005.9415210019752,81.52206788830505
viola_complex,96,5,3049.6957311016477,75.25315289458091
viola_complex,96,6,4580.83733887449,82.2261693800779
viola_complex,96,7,6826.94806306872,74.68511504556155
viola_complex,96,8,10122.85498989576,65.50968632219772
viola_complex,96,9,14957.456015162068,30.42794577294393
viola_complex,105,0,253.76368639181615,-28.207795923481314
viola_complex,105,1,478.8279082512245,-26.586384937314698
viola_complex,105,2,809.6269994405562,-24.634417523244004
viola_complex,105,3,1294.4969002249193,-22.745901284698515
viola_complex,105,4,2005.9415210019752,-21.004868292856628
viola_complex,105,5,3049.6957311016477,82.0556595895627
viola_complex,105,6,4580.83733887449,77.0113103203364
viola_complex,105,7,6826.94806306872,83.4118250076811
viola_complex,105,8,10122.85498989576,72.7316953382985
viola_complex,105,9,14957.456015162068,51.78313869234736
viola_complex,72,0,253.76368639181615,-5.066368667027063
viola_complex,72,1,478.8279082512245,82.43169746807887
viola_complex,72,2,809.6269994405562,76.7632929118655
viola_complex,72,3,1294.4969002249193,76.72926952875677
viola_complex,72,4,2005.9415210019752,76.97559505677339
viola_complex,72,5,3049.6957311016477,69.76542610831794
viola_complex,72,6,4580.83733887449,59.593149788773104
viola_complex,72,7,6826.94806306872,-16.286520024253047
viola_complex,72,8,10122.85498989576,-14.490072877750519
viola_complex,72,9,14957.456015162068,-12.852666045971699
viola_complex,103,0,253.76368639181615,-27.697662547324473
viola_complex,103,1,478.8279082512245,-26.39584461125557
viola_complex,103,2,809.6269994405562,-24.422815971919757
viola_complex,103,3,1294.4969002249193,-22.97572533111055
viola_complex,103,4,2005.9415210019752,-17.654938216350608
viola_complex,103,5,3049.6957311016477,83.14922531154195
viola_complex,103,6,4580.83733887449,74.50190234788714
viola_complex,103,7,6826.94806306872,81.67281694721039
viola_complex,103,8,10122.85498989576,75.15171730838064
viola_complex,103,9,14957.456015162068,-12.841429569711533
viola_complex,90,0,253.76368639181615,-28.032674721602984
viola_complex,90,1,478.8279082512245,-25.933414794828877
viola_complex,90,2,809.6269994405562,-23.296946137828648
viola_complex,90,3,1294.4969002249193,81.72822761321933
viola_complex,90,4,2005.9415210019752,75.78688791637587
viola_complex,90,5,3049.6957311016477,80.47392474831922
viola_complex,90,6,4580.83733887449,76.61995516473323
viola_complex,90,7,6826.94806306872,68.08938381900327
viola_complex,90,8,10122.85498989576,52.33169866568961
viola_complex,90,9,14957.456015162068,-12.85132280547036
viola_complex,68,0,253.76368639181615,73.74393906958797
viola_complex,68,1,478.8279082512245,81.3313979395172
viola_complex,68,2,809.6269994405562,73.67981317096229
viola_complex,68,3,1294.4969002249193,77.54714948115299
viola_complex,68,4,2005.9415210019752,75.28523782328506
viola_complex,68,5,3049.6957311016477,70.05439481034007
viola_complex,68,6,4580.83733887449,53.73788205776521
viola_complex,68,7,6826.94806306872,-16.211782242554186
viola_complex,68,8,10122.85498989576,-14.554596379311192
viola_complex,68,9,14957.456015162068,-12.828207749488909
viola_complex,74,0,253.76368639181615,-17.348455472019957
viola_complex,74,1,478.8279082512245,80.59800907861016
viola_complex,74,2,809.6269994405562,77.39361087860351
viola_complex,74,3,1294.4969002249193,77.86736712296417
viola_complex,74,4,2005.9415210019752,77.71564118248996
viola_complex,74,5,3049.6957311016477,73.55422844403068
viola_complex,74,6,4580.83733887449,64.3138688287061
viola_complex,74,7,6826.94806306872,33.972087161840506
viola_complex,74,8,10122.85498989576,-14.511683484125692
viola_complex,74,9,14957.456015162068,-12.882640268422232
viola_complex,95,0,253.76368639181615,-27.781768420571808
viola_complex,95,1,478.8279082512245,-26.03746610876591
viola_complex,95,2,809.6269994405562,-24.418985371055143
viola_complex,95,3,1294.4969002249193,56.148533519305985
viola_complex,95,4,2005.9415210019752,80.61726739650507
viola_complex,95,5,3049.6957311016477,78.8543191939943
viola_complex,95,6,4580.83733887449,81.8705817457301
viola_complex,95,7,6826.94806306872,73.60600517385183
viola_complex,95,8,10122.85498989576,65.43564491806364
viola_complex,95,9,14957.456015162068,-12.838707313443047
viola_complex,106,0,253.76368639181615,-27.448621502922993
viola_complex,106,1,478.8279082512245,-26.336304896938824
viola_complex,106,2,809.6269994405562,-24.824674277915054
viola_complex,106,3,1294.4969002249193,-22.746464376433888
viola_complex,106,4,2005.9415210019752,-21.140215838508816
viola_complex,106,5,3049.6957311016477,82.08661080464591
viola_complex,106,6,4580.83733887449,80.93647469427451
viola_complex,106,7,6826.94806306872,84.436791299539
viola_complex,106,8,10122.85498989576,73.52879233036957
viola_complex,106,9,14957.456015162068,-12.822812218576464
viola_complex,71,0,253.76368639181615,17.665839214309326
viola_complex,71,1,478.8279082512245,79.85006780219503
viola_complex,71,2,809.6269994405562,72.67095815219135
viola_complex,71,3,1294.4969002249193,72.24302294715972
viola_complex,71,4,2005.9415210019752,77.9177425362263
viola_complex,71,5,3049.6957311016477,77.15812208440676
viola_complex,71,6,4580.83733887449,67.0403145107759
viola_complex,71,7,6826.94806306872,42.222249341224874
viola_complex,71,8,10122.85498989576,-14.478924828382278
viola_complex,71,9,14957.456015162068,-12.873562362004304
viola_complex,59,0,253.76368639181615,83.29145818237167
viola_complex,59,1,478.8279082512245,74.89753899272179
viola_complex,59,2,809.6269994405562,76.6886841302561
viola_complex,59,3,1294.4969002249193,73.8682071637127
viola_complex,59,4,2005.9415210019752,64.52307728908052
viola_complex,59,5,3049.6957311016477,49.67304934094259
viola_complex,59,6,4580.83733887449,-17.781371830106554
viola_complex,59,7,6826.94806306872,-16.240970780791244
viola_complex,59,8,10122.85498989576,-14.604856585545885
viola_complex,59,9,14957.456015162068,-12.85622343707866
viola_complex,89,0,253.76368639181615,-27.85102725873369
viola_complex,89,1,478.8279082512245,-26.5422011484296
viola_complex,89,2,809.6269994405562,-18.354870490954042
viola_complex,89,3,1294.4969002249193,80.94129996507867
viola_complex,89,4,2005.9415210019752,75.28866761669028
viola_complex,89,5,3049.6957311016477,82.06841058000629
viola_complex,89,6,4580.83733887449,75.70177247432937
viola_complex,89,7,6826.94806306872,66.95286066802788
viola_complex,89,8,10122.85498989576,38.219144619030345
viola_complex,89,9,14957.456015162068,-12.826954757445394
viola_complex,102,0,253.76368639181615,-28.36296183098333
viola_complex,102,1,478.8279082512245,-26.590591742421807
viola_complex,102,2,809.6269994405562,-24.6203847029277
viola_complex,102,3,1294.4969002249193,-23.026419145695503
viola_complex,102,4,2005.9415210019752,64.81707999039634
viola_complex,102,5,3049.6957311016477,83.42099296817523
viola_complex,102,6,4580.83733887449,77.5863759461067
viola_complex,102,7,6826.94806306872,80.74963854978941
viola_complex,102,8,10122.85498989576,74.7050898808721
viola_complex,102,9,14957.456015162068,-12.949034670155799
viola_complex,91,0,253.76368639181615,-27.669115351948477
viola_complex,91,1,478.8279082512245,-26.031333198900022
viola_complex,91,2,809.6269994405562,-23.80266597289247
viola_complex,91,3,1294.4969002249193,80.91742586190811
viola_complex,91,4,2005.9415210019752,78.88591698697603
viola_complex,91,5,3049.6957311016477,81.18082958631133
viola_complex,91,6,4580.83733887449,75.37358619855736
viola_complex,91,7,6826.94806306872,67.90074839747851
viola_complex,91,8,10122.85498989576,56.03886068933035
viola_complex,91,9,14957.456015162068,-12.832129048406388
viola_complex,69,0,253.76368639181615,66.34290037573456
viola_complex,69,1,478.8279082512245,79.34440331664119
viola_complex,69,2,809.6269994405562,75.46198410457387
viola_complex,69,3,1294.4969002249193,73.59838682029766
viola_complex,69,4,2005.9415210019752,78.04118472225656
viola_complex,69,5,3049.6957311016477,71.80516318437002
viola_complex,69,6,4580.83733887449,61.059791008028185
viola_complex,69,7,6826.94806306872,-16.194725685830498
viola_complex,69,8,10122.85498989576,-14.592761222785535
viola_complex,69,9,14957.456015162068,-12.831258888398352
viola_complex,75,0,253.76368639181615,-20.110129286939504
viola_complex,75,1,478.8279082512245,80.20923481413317
viola_complex,75,2,809.6269994405562,79.52706636691376
viola_complex,75,3,1294.4969002249193,79.04045941883906
viola_complex,75,4,2005.9415210019752,74.57429664783756
viola_complex,75,5,3049.6957311016477,73.6269035166275
viola_complex,75,6,4580.83733887449,65.1012130921368
viola_complex,75,7,6826.94806306872,-16.164407486927836
viola_complex,75,8,10122.85498989576,-14.572551692636697
viola_complex,75,9,14957.456015162068,-12.8604131809402
viola_complex,94,0,253.76368639181615,-27.750736634405015
viola_complex,94,1,478.8279082512245,-26.16786973246085
viola_complex,94,2,809.6269994405562,-24.45791472894371
viola_complex,94,3,1294.4969002249193,69.21317474788876
viola_complex,94,4,2005.9415210019752,79.91048887164132
viola_complex,94,5,3049.6957311016477,81.11766059540852
viola_complex,94,6,4580.83733887449,80.67788131108026
viola_complex,94,7,6826.94806306872,72.93587980769126
viola_complex,94,8,10122.85498989576,62.68549768483168
viola_complex,94,9,14957.456015162068,-12.858591910093713
viola_complex,107,0,253.76368639181615,-28.31962184379666
viola_complex,107,1,478.8279082512245,-26.147680746667653
viola_complex,107,2,809.6269994405562,-24.403112802368202
viola_complex,107,3,1294.4969002249193,-22.946918942324075
viola_complex,107,4,2005.9415210019752,-21.312115681514015
viola_complex,107,5,3049.6957311016477,79.25988815632935
viola_complex,107,6,4580.83733887449,82.89291195021521
viola_complex,107,7,6826.94806306872,83.7206515256392
viola_complex,107,8,10122.85498989576,78.56400895544121
viola_complex,107,9,14957.456015162068,-12.8499162409692
viola_complex,70,0,253.76368639181615,55.73192478031656
viola_complex,70,1,478.8279082512245,80.09874953583228
viola_complex,70,2,809.6269994405562,77.30837107433382
viola_complex,70,3,1294.4969002249193,72.83096549554912
viola_complex,70,4,2005.9415210019752,78.57952672230236
viola_complex,70,5,3049.6957311016477,74.81813441336062
viola_complex,70,6,4580.83733887449,65.08134531069219
viola_complex,70,7,6826.94806306872,19.411449631041005
viola_complex,70,8,10122.85498989576,-14.484880632830546
viola_complex,70,9,14957.456015162068,-12.869424421953617
viola_complex,58,0,253.76368639181615,82.95149752014882
viola_complex,58,1,478.8279082512245,75.6611913507867
viola_complex,58,2,809.6269994405562,75.82233636456743
viola_complex,58,3,1294.4969002249193,71.02670731981549
viola_complex,58,4,2005.9415210019752,65.33763219075018
viola_complex,58,5,3049.6957311016477,53.11280865357838
viola_complex,58,6,4580.83733887449,-17.739581791026854
viola_complex,58,7,6826.94806306872,-16.28593726900793
viola_complex,58,8,10122.85498989576,-14.427342533602252
viola_complex,58,9,14957.456015162068,-12.844068499620677
viola_complex,88,0,253.76368639181615,-27.75633944535698
viola_complex,88,1,478.8279082512245,-26.032754614706462
viola_complex,88,2,809.6269994405562,-2.6222483255541738
viola_complex,88,3,1294.4969002249193,79.83640493897869
viola_complex,88,4,2005.9415210019752,78.39327022005898
viola_complex,88,5,3049.6957311016477,82.10711231685929
viola_complex,88,6,4580.83733887449,75.23911733819412
viola_complex,88,7,6826.94806306872,65.24893679930082
viola_complex,88,8,10122.85498989576,-14.551034171102398
viola_complex,88,9,14957.456015162068,-12.851587343469404
